,Brand,Review,BOW Similarity Score
848,A Deal With The Devil - Double Oak-Aged ,"2022 version. i really get the heaven hill and woodford reserves notes in spades. it’s more a “stouty” barleywine to me, think flavors of bcbs swirling with 50/50 2015 woodford reserve. bright alcohol bite. caramel notes in the middle of sips and swallows. mouthfeel is full, just below syrupy.",0.0
849,A Deal With The Devil - Double Oak-Aged ,"pours deep, dark brown. aroma is amazingly sweet with caramel, brown sugar, spiciness & bourbon. taste is incredible balance of the aroma with a perfect hint of vanilla. full bodied.', ""\noverall, the best barleywine i've drank.""",0.0
850,A Deal With The Devil - Double Oak-Aged ,"can 2020 vintage. dark brown pour with no real head. big boozy caramel bouquet. thin in body. super boozy with caramels, raisins, and oak. good mouthfeel with a thin body.",0.0
851,A Deal With The Devil - Double Oak-Aged ,"#122, just outstanding!",0.0
852,A Deal With The Devil - Double Oak-Aged ,"look - black and thick with a nice head and rimmming', '\nsmell - sweet caramel toffee and a lots of barrel ', '\ntaste - so much barrel! woody caramel toffee some vanilla', '\nfeel - full body very slight carb', '\noverall - outstanding!!!!!!!!!",0.0
853,A Deal With The Devil - Double Oak-Aged ,"""2020 waxed can: this was a straight up 5. it's everything you want in a ba barleywine. it's thick, chewy and absolutely punches you with toffee and barrel. this was shared with about 8 people and one can was enough. it's a sipper you want to take your time with for sure.""",0.0
854,A Deal With The Devil - Double Oak-Aged ,cognac sweetness balanced with oak comes through on the nose so strong. amazing. the balance of flavors combining the barrel and barleywine is incredible. the abv is so well hidden. incredible beer. complex and powerful,0.0
855,A Deal With The Devil - Double Oak-Aged ,"""16 oz. can. deep brown. smells intensely alcoholic. bourbon, brown sugar, spicy oak, booze. tastes of bourbon, brown sugar, vanilla, spicy oak in the back end. heavy. extremely boozy. it's tasty, but it's over the top.""",0.0
856,A Deal With The Devil - Triple Oak-Aged ,batch 3,0.0
857,A Deal With The Devil - Triple Oak-Aged ,i expected a little more. but it was still pretty tasty!,0.0
858,A Deal With The Devil - Triple Oak-Aged ,"a: the emergence is dense on lucidity with a materialization that ensues oily margins. similarly, a visibility on fingers thru a firewater viscosity, at a state where the collar is annulled, if tolerant on time. the pour is deep on mahogany, and transcendent on ruby highlights, while the neck transcribes a copper to chestnut tone. correspondingly, a thinning out on retention to the hour, which terminates lace delicately, before that annulled header addressed above', '\n', '\ns: the cask recitals circumference the subtle (earthy) hop effects, which quarter the esters, while building a strong dexterity around sweet – bready – malt. an inclination on dark fruit that ranges to elderberries, when exhibiting dated prunes amongst raisins. sequentially, an armored disposition on crème caramel that’s been slightly browned to aptness, before taxing in a mackintosh bar. the inclining humidity brawns a treacliness over a black forest chocotorta & liquored truffles, while pitting leathery advances against brown sugar tobacco. synchronously, a hop bite to softly cuddle malts candied advances on creamed variations, when sylvan elements develop upon the tarry dried fruit inclinations. with this in mind, a bittering – woodsy – expansion that’s deepening on pine resin around timberlands, yet a facilitating aid to not overextend the greenery virulence. moreover, a step that nears goobers with a charred following on walnuts, besides stale cherry bitters to coriaceous stipulations. oxidation is lightly pressed against the late solvent esters that work to benefit the movement, by suggesting a pedro ximénez cleverness, while barreling the oak staves at length', '\n', '\nt: bourbon continually pillars the complexity with a warming – humid – torridness on malt, as hops lightly frame a woodsy path. the elements touch on a caramelized fig custard, while parading crystallized stone fruit in a molasses – marshmallow – soufflé. secondly, a posturing sweetness to neighbor an unwanted cloyingness in balminess; however, a position that’s impeccably groomed to cloak heat. in sequence, a spice to fruit component that prompts ethyl caproate under the residual malt pleasantness. there is an ongoing sentience over the varying cask proportions, which are competently equipped to gamble on the sustained aeriation. thusly, meandering polymers to further provoke/strengthen vanillin aside honeyed spices, while continuing to calibrate the oak lactones. the barrel presence continues on to address almonds with lightly shredded coconut, as a hard skor emanates against fudge. in addition, liquored raisins applied to charring, when shriveled cherries pass cordials & cola taffy, once hops attune that backwoods kick to face grape – brandy – bugs. a measure that becomes thirsting of tannin stipulations in the patient exertions, as dried leaves spread from a nearby – progressive – ruin ', '\n', '\nm: sidesteps under-attenuation in the inclusive duty, of not overwhelming the rich records. nonetheless, the approach is sweet with a chewy dexterity and a warming sensation, while carbonation is handled in a judicious manner. an approach that does not burn or madden the slick feel, as longevity offers a calm smoothness, in the act of intellectualizing a system over the dry (oak) tannin mannerisms ', '\n', '\no: a hop bill that’s cautiously tempered against a glucose powerhouse, which bypasses the aggressiveness on bite, while still prominent to ally the esters. they offer a balance to the finer points on wood amid the several transfers, as malt sweetens the complexity chronologically, in anticipation of the craftily dry hooks. an onset that’s censoring on depth with a tough buildout; albeit, an advantageous/more beneficial buildout, if given the patience to draw out time",0.0
859,A Deal With The Devil - Triple Oak-Aged ,"""i think it's basically perfect. hands down the best barleywine i've ever had!""",0.0
860,A Deal With The Devil - Triple Oak-Aged ,amazing,0.0
861,A Deal With The Devil - Triple Oak-Aged ,"""375 ml bottle. deep amber. smells bourbon, dark fruits, oak, brown sugar. tastes of strong oak, bourbon, brown sugar, and dark fruit. sweet, but doesn't overwhelm. lingering oaky back end. hits hard, but it's pretty darned tasty.""",0.0
862,Blessed ,375ml bottle poured into a snifter. quite decadent. liquid frosting with plenty of floaties.,0.0
863,Blessed ,"yup, it’s that good. superior flavors burst out of a jet black pour. bourbon, vanilla, coffee, purified angel urine; it’s all there and more. amazing.",0.0
864,Blessed ,"just too sweet for me. has the look, smell, and mouthfeel of a great ba stout. i just couldn’t get past the sweetness to rate it higher",0.0
865,Blessed ,"batch 2, 2022', '\n', '\noh man, here we are. the highest rated beer from alaska, and 8th highest rated overall on ba. getting anchorage beers is always a treat, but i’m expecting this one to go beyond a treat. let’s pop this bad boy open', '\n', '\npours a very dark muddy brown with a finger of reddish dark brown head that immediately fades to nothing and leaves no lacing but decent sheeting', '\n', '\nto call the nose decadent would be a massive understatement, i could smell this one from the second i cracked it and the aroma filled the room. i’m picking up on aromas of sticky caramel, thick fudge, toasted coconut, sweet bourbon, cinnamon, dates, light roast coffee, nougat, and a touch of maple', '\n', ""\nwhile it is certainly good in taste, it doesn't quite reach the levels of the aroma, though there's still a lot going on. on the front end of the sip i'm tasting chocolate cake, black cherry, sweet coconut, spicy whiskey, toasted oak, creamy vanilla, burnt caramel, and a touch of fudge. the swallow brings notes of chocolate cake, toasted coconut, creamy vanilla, sweet bourbon, fresh oak, fruity coffee, dates, and burnt caramel"", '\n', '\na full body pairs with gentle carbonation, resulting in a rich and slick beer. finishes slightly sticky with a touch of boozy heat but nothing overbearing', '\n', ""\nthis is truly an awesome beer. i'm sure many will complain that batch 1 was better or some stupid shit like that, but having had only this one, it's amazing. what a treat, cheers ba!""",0.0
